,Date,Date (UTC),Batch requests/sec,User connections,SQL Server: processor time for PRODSQL\ACCT,Free memory,Page reads/sec,Disk avg. read time > M: Data 1,Disk avg. read time > N: Data 2,Disk avg. read time > I: Index,Disk avg. write time > M: Data 1,Disk avg. write time > N: Data 2,Disk avg. write time > I: Index,Compilations/batch,Latch wait time,Disk avg. read time data
380,2024-04-30 06:21:00,2024-04-30 11:21:00,161.1435930871155,1994.0,9.24981436317574,13.734504699707031,73.813066114141,1.0795,1.0048,1.1018,0.0,0.0,0.0,2.006467855219205,0.33015,2.0843
381,2024-04-30 06:22:00,2024-04-30 11:22:00,113.40599573652,1972.0,8.9532750910379,13.688095092773438,10.8426058487993,1.145,1.1498,1.1071,0.2737,0.0,0.0,1.6448817741224802,0.2475,2.2948
382,2024-04-30 06:23:00,2024-04-30 11:23:00,135.946776890021,1933.0,9.41969551817475,14.000984191894531,97.2630949392425,1.0681,0.801,1.1166,0.0,0.0,0.0,5.00325945241199,0.5411,1.8691
383,2024-04-30 06:24:00,2024-04-30 11:24:00,148.490991416104,1902.0,9.38348679507053,13.681793212890625,37.3563291888379,1.0971,1.1897,1.0378,0.2825,0.0,0.0,2.75280898876404,0.2314,2.2868
384,2024-04-30 06:25:00,2024-04-30 11:25:00,163.736710551749,1886.0,9.49592514016814,13.653610229492188,14.9760541337873,1.2115,1.402,1.1518,0.4825,0.5011,0.5307,9.79780160130275,0.1554,2.6135
385,2024-04-30 06:26:00,2024-04-30 11:26:00,177.46430778687,1873.0,9.02589673538461,13.660087585449219,263.247054874833,0.937,0.9477,3.1784,0.3126,0.5631,0.0,1.7652582159624401,0.2535,1.8847
386,2024-04-30 06:27:00,2024-04-30 11:27:00,182.330939614578,1892.0,9.74400258612237,13.620719909667969,145.128700222947,1.15685,1.0965500000000001,1.2498,0.3415,0.2184,0.19565,2.92264133710841,0.5913,2.2534
387,2024-04-30 06:28:00,2024-04-30 11:28:00,168.937832990293,1892.0,9.67433026421179,13.695907592773438,303.372712977703,1.0731,1.2187,1.0638,0.2934,0.3464,0.2852,3.24829037348763,0.5666,2.2918
388,2024-04-30 06:29:00,2024-04-30 11:29:00,172.114114554748,1945.5,9.59231505393781,13.712562561035156,75.08728704466819,1.1041,1.0095,1.0568,0.7086,0.6831,0.7026,2.95958275281262,0.85505,2.1136
389,2024-04-30 06:30:00,2024-04-30 11:30:00,116.31682140214,1976.0,9.12531511182178,13.726234436035156,10.2804009175076,1.131,1.0916,0.9598,0.3592,0.3627,0.0,1.77624982094255,0.0203,2.2226
